symbol,BSflag,dataIdx,volume
600728.SH,S,1289078,10
600728.SH,S,1493830,10
600728.SH,S,1700587,10
600728.SH,S,1914233,10
600737.SH,B,1148,20
600737.SH,B,455586,20
600737.SH,B,883542,20
600737.SH,B,1289370,20
600737.SH,B,1700449,20
600737.SH,S,1148,10
600737.SH,S,232867,10
600737.SH,S,455586,10
600737.SH,S,669788,10
600737.SH,S,883542,10
600737.SH,S,1085627,10
600737.SH,S,1289370,10
600737.SH,S,1493856,10
600737.SH,S,1700449,10
600737.SH,S,1914346,10
600739.SH,B,1051,20
600739.SH,B,455803,20
600739.SH,B,883508,20
600739.SH,B,1289083,20
600739.SH,B,1700767,20
600739.SH,S,1051,10
600739.SH,S,232929,10
600739.SH,S,455803,10
600739.SH,S,669525,10
600739.SH,S,883508,10
600739.SH,S,1085621,10
600739.SH,S,1289083,10
600739.SH,S,1493777,10
600739.SH,S,1700767,10
600739.SH,S,1914197,10
600755.SH,B,974,20
600755.SH,B,455232,20
600755.SH,B,883241,20
600755.SH,B,1289073,20
600755.SH,B,1700485,20
600755.SH,S,974,10
600755.SH,S,232883,10
600755.SH,S,455232,10
600755.SH,S,669615,10
600755.SH,S,883241,10
600755.SH,S,1085565,10
600755.SH,S,1289073,10
600755.SH,S,1493845,10
600755.SH,S,1700485,10
600755.SH,S,1914267,10
600764.SH,B,1089,20
600764.SH,B,455566,20
600764.SH,B,883186,20
600764.SH,B,1289362,20
600764.SH,B,1700813,20
600764.SH,S,1089,10
600764.SH,S,232926,10
600764.SH,S,455566,10
600764.SH,S,669576,10
600764.SH,S,883186,10
600764.SH,S,1085687,10
600764.SH,S,1289362,10
600764.SH,S,1493798,10
600764.SH,S,1700813,10
600764.SH,S,1914544,10
600765.SH,B,702,20
600765.SH,B,455629,20
600765.SH,B,883283,20
600765.SH,B,1289398,20
600765.SH,B,1700804,20
600765.SH,S,702,10
600765.SH,S,233233,10
600765.SH,S,455629,10
600765.SH,S,669782,10
600765.SH,S,883283,10
600765.SH,S,1085642,10
600765.SH,S,1289398,10
600765.SH,S,1494139,10
600765.SH,S,1700804,10
600765.SH,S,1914582,10
600782.SH,B,996,20
600782.SH,B,455634,20
600782.SH,B,883233,20
600782.SH,B,1290363,20
600782.SH,B,1700553,20
600782.SH,S,996,10
600782.SH,S,232957,10
600782.SH,S,455634,10
600782.SH,S,669822,10
600782.SH,S,883233,10
600782.SH,S,1085736,10
600782.SH,S,1290363,10
600782.SH,S,1494120,10
600782.SH,S,1700553,10
600782.SH,S,1914527,10
600787.SH,B,1147,20
600787.SH,B,455338,20
600787.SH,B,883672,20
600787.SH,B,1289186,20
600787.SH,B,1700892,20
600787.SH,S,1147,10
600787.SH,S,233209,10
600787.SH,S,455338,10
600787.SH,S,669922,10
600787.SH,S,883672,10
600787.SH,S,1085795,10
600787.SH,S,1289186,10
600787.SH,S,1494288,10
600787.SH,S,1700892,10
600787.SH,S,1914330,10
600801.SH,B,1060,20
600801.SH,B,455518,20
600801.SH,B,883180,20
600801.SH,B,1289898,20
600801.SH,B,1700497,20
600801.SH,S,1060,10
600801.SH,S,232869,10
600801.SH,S,455518,10
600801.SH,S,669591,10
600801.SH,S,883180,10
600801.SH,S,1085768,10
600801.SH,S,1289898,10
600801.SH,S,1493807,10
600801.SH,S,1700497,10
600801.SH,S,1914279,10
600808.SH,B,1126,20
600808.SH,B,455692,20
600808.SH,B,883487,20
600808.SH,B,1289372,20
600808.SH,B,1700516,20
600808.SH,S,1126,10
600808.SH,S,233362,10
600808.SH,S,455692,10
600808.SH,S,670381,10
600808.SH,S,883487,10
600808.SH,S,1085626,10
600808.SH,S,1289372,10
600808.SH,S,1493802,10
600808.SH,S,1700516,10
600808.SH,S,1914311,10
600820.SH,B,1181,20
600820.SH,B,455266,20
600820.SH,B,883544,20
600820.SH,B,1289419,20
600820.SH,B,1700764,20
600820.SH,S,1181,10
600820.SH,S,233486,10
600820.SH,S,455266,10
600820.SH,S,669791,10
600820.SH,S,883544,10
600820.SH,S,1085777,10
600820.SH,S,1289419,10
600820.SH,S,1493910,10
600820.SH,S,1700764,10
600820.SH,S,1914695,10
600827.SH,B,1146,20
600827.SH,B,455525,20
600827.SH,B,883192,20
600827.SH,B,1289395,20
600827.SH,B,1701272,20
600827.SH,S,1146,10
600827.SH,S,232964,10
600827.SH,S,455525,10
600827.SH,S,669589,10
600827.SH,S,883192,10
600827.SH,S,1085690,10
600827.SH,S,1289395,10
600827.SH,S,1494159,10
600827.SH,S,1701272,10
600827.SH,S,1914282,10
600839.SH,B,1072,20
600839.SH,B,455332,20
600839.SH,B,883955,20
600839.SH,B,1289361,20
600839.SH,B,1700565,20
600839.SH,S,1072,10
600839.SH,S,233000,10
600839.SH,S,455332,10
600839.SH,S,669612,10
600839.SH,S,883955,10
600839.SH,S,1085564,10
600839.SH,S,1289361,10
600839.SH,S,1494127,10
600839.SH,S,1700565,10
600839.SH,S,1914348,10
600848.SH,B,1080,20
600848.SH,B,456024,20
600848.SH,B,884100,20
600848.SH,B,1290883,20
600848.SH,B,1705159,20
600848.SH,S,1080,10
600848.SH,S,234835,10
600848.SH,S,456024,10
600848.SH,S,671474,10
600848.SH,S,884100,10
600848.SH,S,1085722,10
600848.SH,S,1290883,10
600848.SH,S,1493907,10
600848.SH,S,1705159,10
600848.SH,S,1915042,10
600859.SH,B,662,20
600859.SH,B,455299,20
600859.SH,B,883285,20
600859.SH,B,1289184,20
600859.SH,B,1700545,20
600859.SH,S,662,10
600859.SH,S,233020,10
600859.SH,S,455299,10
600859.SH,S,669572,10
600859.SH,S,883285,10
600859.SH,S,1085599,10
600859.SH,S,1289184,10
600859.SH,S,1494141,10
600859.SH,S,1700545,10
600859.SH,S,1914321,10
600862.SH,B,693,20
600862.SH,B,455562,20
600862.SH,B,883301,20
600862.SH,B,1289560,20
600862.SH,B,1700578,20
600862.SH,S,693,10
600862.SH,S,232961,10
600862.SH,S,455562,10
600862.SH,S,669535,10
600862.SH,S,883301,10
600862.SH,S,1085745,10
600862.SH,S,1289560,10
600862.SH,S,1493872,10
600862.SH,S,1700578,10
600862.SH,S,1914300,10
600863.SH,B,661,20
600863.SH,B,455289,20
600863.SH,B,883286,20
600863.SH,B,1289165,20
600863.SH,B,1700797,20
600863.SH,S,661,10
600863.SH,S,233316,10
600863.SH,S,455289,10
600863.SH,S,669483,10
600863.SH,S,883286,10
600863.SH,S,1085677,10
600863.SH,S,1289165,10
600863.SH,S,1494135,10
600863.SH,S,1700797,10
600863.SH,S,1914315,10
600867.SH,B,1071,20
600867.SH,B,455641,20
600867.SH,B,883645,20
600867.SH,B,1289949,20
600867.SH,B,1700574,20
600867.SH,S,1071,10
600867.SH,S,232949,10
600867.SH,S,455641,10
600867.SH,S,669633,10
600867.SH,S,883645,10
600867.SH,S,1085686,10
600867.SH,S,1289949,10
600867.SH,S,1493886,10
600867.SH,S,1700574,10
600867.SH,S,1914307,10
600871.SH,B,694,20
600871.SH,B,455223,20
600871.SH,B,883181,20
600871.SH,B,1289228,20
600871.SH,B,1700462,20
600871.SH,S,694,10
600871.SH,S,232884,10
600871.SH,S,455223,10
600871.SH,S,669548,10
600871.SH,S,883181,10
600871.SH,S,1085584,10
600871.SH,S,1289228,10
600871.SH,S,1493783,10
600871.SH,S,1700462,10
600871.SH,S,1914215,10
600873.SH,B,1027,20
600873.SH,B,455293,20
600873.SH,B,883531,20
600873.SH,B,1289414,20
600873.SH,B,1700869,20
600873.SH,S,1027,10
600873.SH,S,233257,10
600873.SH,S,455293,10
600873.SH,S,669537,10
600873.SH,S,883531,10
600873.SH,S,1085595,10
600873.SH,S,1289414,10
600873.SH,S,1493863,10
600873.SH,S,1700869,10
600873.SH,S,1914320,10
600879.SH,B,1017,20
600879.SH,B,455246,20
600879.SH,B,883197,20
600879.SH,B,1289137,20
600879.SH,B,1700438,20
600879.SH,S,1017,10
600879.SH,S,232939,10
600879.SH,S,455246,10
600879.SH,S,669502,10
600879.SH,S,883197,10
600879.SH,S,1085633,10
600879.SH,S,1289137,10
600879.SH,S,1493816,10
600879.SH,S,1700438,10
600879.SH,S,1914207,10
600885.SH,B,1076,20
600885.SH,B,455319,20
600885.SH,B,883322,20
600885.SH,B,1289223,20
600885.SH,B,1700524,20
600885.SH,S,1076,10
600885.SH,S,233028,10
600885.SH,S,455319,10
600885.SH,S,669561,10
600885.SH,S,883322,10
600885.SH,S,1085630,10
600885.SH,S,1289223,10
600885.SH,S,1493935,10
600885.SH,S,1700524,10
600885.SH,S,1914310,10
600893.SH,B,1014,20
600893.SH,B,455656,20
600893.SH,B,883275,20
600893.SH,B,1289164,20
600893.SH,B,1700593,20
600893.SH,S,1014,10
600893.SH,S,232970,10
600893.SH,S,455656,10
600893.SH,S,669825,10
600893.SH,S,883275,10
600893.SH,S,1085793,10
600893.SH,S,1289164,10
600893.SH,S,1493945,10
600893.SH,S,1700593,10
600893.SH,S,1914329,10
600895.SH,B,1075,20
600895.SH,B,455522,20
600895.SH,B,883501,20
600895.SH,B,1289193,20
600895.SH,B,1700776,20
600895.SH,S,1075,10
600895.SH,S,233871,10
600895.SH,S,455522,10
600895.SH,S,670041,10
600895.SH,S,883501,10
600895.SH,S,1085287,10
600895.SH,S,1289193,10
600895.SH,S,1494160,10
600895.SH,S,1700776,10
600895.SH,S,1914359,10
600901.SH,B,1142,20
600901.SH,B,456617,20
600901.SH,B,883523,20
600901.SH,B,1289378,20
600901.SH,B,1701905,20
600901.SH,S,1142,10
600901.SH,S,232912,10
600901.SH,S,456617,10
600901.SH,S,669519,10
600901.SH,S,883523,10
600901.SH,S,1085583,10
600901.SH,S,1289378,10
600901.SH,S,1494163,10
600901.SH,S,1701905,10
600901.SH,S,1914226,10
600906.SH,B,664,20
600906.SH,B,455306,20
600906.SH,B,883309,20
600906.SH,B,1289182,20
600906.SH,B,1700525,20
600906.SH,S,664,10
600906.SH,S,233026,10
600906.SH,S,455306,10
600906.SH,S,669620,10
600906.SH,S,883309,10
600906.SH,S,1085276,10
600906.SH,S,1289182,10
600906.SH,S,1493871,10
600906.SH,S,1700525,10
600906.SH,S,1914306,10
600909.SH,B,1171,20
600909.SH,B,455578,20
600909.SH,B,883530,20
600909.SH,B,1289157,20
600909.SH,B,1700812,20
600909.SH,S,1171,10
600909.SH,S,233243,10
600909.SH,S,455578,10
600909.SH,S,669610,10
600909.SH,S,883530,10
600909.SH,S,1085549,10
600909.SH,S,1289157,10
600909.SH,S,1493881,10
600909.SH,S,1700812,10
600909.SH,S,1914341,10
600917.SH,B,983,20
600917.SH,B,455347,20
600917.SH,B,883492,20
600917.SH,B,1289173,20
600917.SH,B,1700504,20
600917.SH,S,983,10
600917.SH,S,233200,10
600917.SH,S,455347,10
600917.SH,S,670210,10
600917.SH,S,883492,10
600917.SH,S,1085683,10
600917.SH,S,1289173,10
600917.SH,S,1493860,10
600917.SH,S,1700504,10
600917.SH,S,1914245,10
600928.SH,B,1145,20
600928.SH,B,456039,20
600928.SH,B,883482,20
600928.SH,B,1289411,20
600928.SH,B,1701263,20
600928.SH,S,1145,10
600928.SH,S,233356,10
600928.SH,S,456039,10
600928.SH,S,669547,10
600928.SH,S,883482,10
600928.SH,S,1085758,10
600928.SH,S,1289411,10
600928.SH,S,1493921,10
600928.SH,S,1701263,10
600928.SH,S,1914710,10
600956.SH,B,1078,20
600956.SH,B,455285,20
600956.SH,B,883315,20
600956.SH,B,1289168,20
600956.SH,B,1700785,20
600956.SH,S,1078,10
600956.SH,S,233876,10
600956.SH,S,455285,10
600956.SH,S,669505,10
600956.SH,S,883315,10
600956.SH,S,1085700,10
600956.SH,S,1289168,10
600956.SH,S,1494114,10
600956.SH,S,1700785,10
600956.SH,S,1914598,10
600959.SH,B,1141,20
600959.SH,B,455288,20
600959.SH,B,883304,20
600959.SH,B,1289367,20
600959.SH,B,1700591,20
600959.SH,S,1141,10
600959.SH,S,233313,10
600959.SH,S,455288,10
600959.SH,S,669485,10
600959.SH,S,883304,10
600959.SH,S,1085720,10
600959.SH,S,1289367,10
600959.SH,S,1494201,10
600959.SH,S,1700591,10
600959.SH,S,1914332,10
600967.SH,B,1164,20
600967.SH,B,455979,20
600967.SH,B,883547,20
600967.SH,B,1290228,20
600967.SH,B,1700866,20
600967.SH,S,1164,10
600967.SH,S,233024,10
600967.SH,S,455979,10
600967.SH,S,670403,10
600967.SH,S,883547,10
600967.SH,S,1085757,10
600967.SH,S,1290228,10
600967.SH,S,1493822,10
600967.SH,S,1700866,10
600967.SH,S,1914269,10
600968.SH,B,1036,20
600968.SH,B,455582,20
600968.SH,B,883334,20
600968.SH,B,1289404,20
600968.SH,B,1700518,20
600968.SH,S,1036,10
600968.SH,S,233310,10
600968.SH,S,455582,10
600968.SH,S,669567,10
600968.SH,S,883334,10
600968.SH,S,1085675,10
600968.SH,S,1289404,10
600968.SH,S,1493876,10
600968.SH,S,1700518,10
600968.SH,S,1914266,10
600985.SH,B,678,20
600985.SH,B,455539,20
600985.SH,B,883333,20
600985.SH,B,1289095,20
600985.SH,B,1700786,20
600985.SH,S,678,10
600985.SH,S,232972,10
600985.SH,S,455539,10
600985.SH,S,669819,10
600985.SH,S,883333,10
600985.SH,S,1085783,10
600985.SH,S,1289095,10
600985.SH,S,1494172,10
600985.SH,S,1700786,10
600985.SH,S,1914574,10
600988.SH,B,1054,20
600988.SH,B,455309,20
600988.SH,B,883524,20
600988.SH,B,1289418,20
600988.SH,B,1700817,20
600988.SH,S,1054,10
600988.SH,S,232980,10
600988.SH,S,455309,10
600988.SH,S,669842,10
600988.SH,S,883524,10
600988.SH,S,1085656,10
600988.SH,S,1289418,10
600988.SH,S,1494180,10
600988.SH,S,1700817,10
600988.SH,S,1914338,10
600998.SH,B,692,20
600998.SH,B,455331,20
600998.SH,B,883670,20
600998.SH,B,1289514,20
600998.SH,B,1700448,20
600998.SH,S,692,10
600998.SH,S,233033,10
600998.SH,S,455331,10
600998.SH,S,669785,10
600998.SH,S,883670,10
600998.SH,S,1085640,10
600998.SH,S,1289514,10
600998.SH,S,1493933,10
600998.SH,S,1700448,10
600998.SH,S,1914216,10
601000.SH,B,1013,20
601000.SH,B,455249,20
601000.SH,B,883260,20
601000.SH,B,1289131,20
601000.SH,B,1700756,20
601000.SH,S,1013,10
601000.SH,S,232868,10
601000.SH,S,455249,10
601000.SH,S,669553,10
601000.SH,S,883260,10
601000.SH,S,1085620,10
601000.SH,S,1289131,10
601000.SH,S,1493835,10
601000.SH,S,1700756,10
601000.SH,S,1914239,10
601005.SH,B,689,20
601005.SH,B,455210,20
601005.SH,B,883540,20
601005.SH,B,1289115,20
601005.SH,B,1700489,20
601005.SH,S,689,10
601005.SH,S,232914,10
601005.SH,S,455210,10
601005.SH,S,669504,10
601005.SH,S,883540,10
601005.SH,S,1085612,10
601005.SH,S,1289115,10
601005.SH,S,1493789,10
601005.SH,S,1700489,10
601005.SH,S,1914337,10
601012.SH,B,698,20
601012.SH,B,455279,20
601012.SH,B,883198,20
601012.SH,B,1289136,20
601012.SH,B,1700481,20
601012.SH,S,698,10
601012.SH,S,232979,10
601012.SH,S,455279,10
601012.SH,S,669562,10
601012.SH,S,883198,10
601012.SH,S,1085548,10
601012.SH,S,1289136,10
601012.SH,S,1494136,10
601012.SH,S,1700481,10
601012.SH,S,1914555,10
601058.SH,B,718,20
601058.SH,B,455328,20
601058.SH,B,883207,20
601058.SH,B,1289088,20
601058.SH,B,1700445,20
601058.SH,S,718,10
601058.SH,S,232870,10
601058.SH,S,455328,10
601058.SH,S,669597,10
601058.SH,S,883207,10
601058.SH,S,1085671,10
601058.SH,S,1289088,10
601058.SH,S,1493931,10
601058.SH,S,1700445,10
601058.SH,S,1914345,10
601066.SH,B,1155,20
601066.SH,B,455294,20
601066.SH,B,883308,20
601066.SH,B,1289113,20
601066.SH,B,1700580,20
601066.SH,S,1155,10
601066.SH,S,232982,10
601066.SH,S,455294,10
601066.SH,S,669627,10
601066.SH,S,883308,10
601066.SH,S,1085594,10
601066.SH,S,1289113,10
601066.SH,S,1493954,10
601066.SH,S,1700580,10
601066.SH,S,1914301,10
601077.SH,B,673,20
601077.SH,B,455345,20
601077.SH,B,883277,20
601077.SH,B,1289105,20
601077.SH,B,1700548,20
601077.SH,S,673,10
601077.SH,S,233249,10
601077.SH,S,455345,10
601077.SH,S,669517,10
601077.SH,S,883277,10
601077.SH,S,1085631,10
601077.SH,S,1289105,10
601077.SH,S,1493929,10
601077.SH,S,1700548,10
601077.SH,S,1914203,10
601098.SH,B,1159,20
601098.SH,B,455555,20
601098.SH,B,883922,20
601098.SH,B,1290914,20
601098.SH,B,1700754,20
601098.SH,S,1159,10
601098.SH,S,233247,10
601098.SH,S,455555,10
601098.SH,S,669858,10
601098.SH,S,883922,10
601098.SH,S,1085770,10
601098.SH,S,1290914,10
601098.SH,S,1493846,10
601098.SH,S,1700754,10
601098.SH,S,1914546,10
601106.SH,B,1023,20
601106.SH,B,456195,20
601106.SH,B,884035,20
601106.SH,B,1289413,20
601106.SH,B,1700582,20
601106.SH,S,1023,10
601106.SH,S,232956,10
601106.SH,S,456195,10
601106.SH,S,669973,10
601106.SH,S,884035,10
601106.SH,S,1085724,10
601106.SH,S,1289413,10
601106.SH,S,1494166,10
601106.SH,S,1700582,10
601106.SH,S,1914326,10
601108.SH,B,975,20
601108.SH,B,455320,20
601108.SH,B,883312,20
601108.SH,B,1289226,20
601108.SH,B,1700570,20
601108.SH,S,975,10
601108.SH,S,232995,10
601108.SH,S,455320,10
601108.SH,S,669632,10
601108.SH,S,883312,10
601108.SH,S,1085786,10
601108.SH,S,1289226,10
601108.SH,S,1493950,10
601108.SH,S,1700570,10
601108.SH,S,1914368,10
601118.SH,B,1175,20
601118.SH,B,455216,20
601118.SH,B,883289,20
601118.SH,B,1289788,20
601118.SH,B,1700760,20
601118.SH,S,1175,10
601118.SH,S,232959,10
601118.SH,S,455216,10
601118.SH,S,669847,10
601118.SH,S,883289,10
601118.SH,S,1085555,10
601118.SH,S,1289788,10
601118.SH,S,1493936,10
601118.SH,S,1700760,10
601118.SH,S,1914302,10
601128.SH,B,965,20
601128.SH,B,455542,20
601128.SH,B,883494,20
601128.SH,B,1289065,20
601128.SH,B,1700752,20
601128.SH,S,965,10
601128.SH,S,233198,10
601128.SH,S,455542,10
601128.SH,S,669528,10
601128.SH,S,883494,10
601128.SH,S,1085608,10
601128.SH,S,1289065,10
601128.SH,S,1494116,10
601128.SH,S,1700752,10
601128.SH,S,1914529,10
601139.SH,B,1073,20
601139.SH,B,455597,20
601139.SH,B,883736,20
601139.SH,B,1289376,20
601139.SH,B,1700772,20
601139.SH,S,1073,10
601139.SH,S,232974,10
601139.SH,S,455597,10
601139.SH,S,670226,10
601139.SH,S,883736,10
601139.SH,S,1085792,10
601139.SH,S,1289376,10
601139.SH,S,1494140,10
601139.SH,S,1700772,10
601139.SH,S,1914361,10
601156.SH,B,967,20
601156.SH,B,455552,20
601156.SH,B,883319,20
601156.SH,B,1289191,20
601156.SH,B,1700592,20
601156.SH,S,967,10
601156.SH,S,233008,10
601156.SH,S,455552,10
601156.SH,S,669883,10
601156.SH,S,883319,10
601156.SH,S,1085765,10
601156.SH,S,1289191,10
601156.SH,S,1494126,10
601156.SH,S,1700592,10
601156.SH,S,1914272,10
601158.SH,B,1077,20
601158.SH,B,455537,20
601158.SH,B,884072,20
601158.SH,B,1289204,20
601158.SH,B,1700964,20
601158.SH,S,1077,10
601158.SH,S,233693,10
601158.SH,S,455537,10
601158.SH,S,670643,10
601158.SH,S,884072,10
601158.SH,S,1085682,10
601158.SH,S,1289204,10
601158.SH,S,1493908,10
601158.SH,S,1700964,10
601158.SH,S,1914602,10
601162.SH,B,716,20
601162.SH,B,455529,20
601162.SH,B,883489,20
601162.SH,B,1289365,20
601162.SH,B,1700498,20
601162.SH,S,716,10
601162.SH,S,233255,10
601162.SH,S,455529,10
601162.SH,S,669807,10
601162.SH,S,883489,10
601162.SH,S,1085558,10
601162.SH,S,1289365,10
601162.SH,S,1493779,10
601162.SH,S,1700498,10
601162.SH,S,1914242,10
601168.SH,B,1144,20
601168.SH,B,455262,20
601168.SH,B,883689,20
601168.SH,B,1289386,20
601168.SH,B,1700499,20
601168.SH,S,1144,10
601168.SH,S,232901,10
601168.SH,S,455262,10
601168.SH,S,669484,10
601168.SH,S,883689,10
601168.SH,S,1085582,10
601168.SH,S,1289386,10
601168.SH,S,1494118,10
601168.SH,S,1700499,10
601168.SH,S,1914374,10
601179.SH,B,970,20
601179.SH,B,455733,20
601179.SH,B,883515,20
601179.SH,B,1289202,20
601179.SH,B,1700542,20
601179.SH,S,970,10
601179.SH,S,233700,10
601179.SH,S,455733,10
601179.SH,S,669929,10
601179.SH,S,883515,10
601179.SH,S,1085735,10
601179.SH,S,1289202,10
601179.SH,S,1493882,10
601179.SH,S,1700542,10
601179.SH,S,1914528,10
601187.SH,B,1004,20
601187.SH,B,455327,20
601187.SH,B,883258,20
601187.SH,B,1289077,20
601187.SH,B,1700809,20
601187.SH,S,1004,10
601187.SH,S,232920,10
601187.SH,S,455327,10
601187.SH,S,669608,10
601187.SH,S,883258,10
601187.SH,S,1085685,10
601187.SH,S,1289077,10
601187.SH,S,1494110,10
601187.SH,S,1700809,10
601187.SH,S,1914231,10
601198.SH,B,1022,20
601198.SH,B,455276,20
601198.SH,B,883498,20
601198.SH,B,1289198,20
601198.SH,B,1700543,20
601198.SH,S,1022,10
601198.SH,S,232898,10
601198.SH,S,455276,10
601198.SH,S,669557,10
601198.SH,S,883498,10
601198.SH,S,1085779,10
601198.SH,S,1289198,10
601198.SH,S,1493820,10
601198.SH,S,1700543,10
601198.SH,S,1914727,10
601225.SH,B,672,20
601225.SH,B,455520,20
601225.SH,B,883506,20
601225.SH,B,1289389,20
601225.SH,B,1700799,20
601225.SH,S,672,10
601225.SH,S,233204,10
601225.SH,S,455520,10
601225.SH,S,669811,10
601225.SH,S,883506,10
601225.SH,S,1085611,10
601225.SH,S,1289389,10
601225.SH,S,1494134,10
601225.SH,S,1700799,10
601225.SH,S,1914605,10
601228.SH,B,1003,20
601228.SH,B,455233,20
601228.SH,B,883608,20
601228.SH,B,1289190,20
601228.SH,B,1700595,20
601228.SH,S,1003,10
601228.SH,S,233773,10
601228.SH,S,455233,10
601228.SH,S,669570,10
601228.SH,S,883608,10
601228.SH,S,1085785,10
601228.SH,S,1289190,10
601228.SH,S,1493810,10
601228.SH,S,1700595,10
601228.SH,S,1914370,10
601231.SH,B,1002,20
601231.SH,B,455261,20
601231.SH,B,883257,20
601231.SH,B,1289116,20
601231.SH,B,1700483,20
601231.SH,S,1002,10
601231.SH,S,233311,10
601231.SH,S,455261,10
601231.SH,S,669530,10
601231.SH,S,883257,10
601231.SH,S,1085655,10
601231.SH,S,1289116,10
601231.SH,S,1493819,10
601231.SH,S,1700483,10
601231.SH,S,1914552,10
601233.SH,B,704,20
601233.SH,B,455567,20
601233.SH,B,883522,20
601233.SH,B,1289863,20
601233.SH,B,1700808,20
601233.SH,S,704,10
601233.SH,S,233253,10
601233.SH,S,455567,10
601233.SH,S,669599,10
601233.SH,S,883522,10
601233.SH,S,1085557,10
601233.SH,S,1289863,10
601233.SH,S,1494113,10
601233.SH,S,1700808,10
601233.SH,S,1914607,10
601288.SH,B,682,20
601288.SH,B,455533,20
601288.SH,B,883484,20
601288.SH,B,1289430,20
601288.SH,B,1700819,20
601288.SH,S,682,10
601288.SH,S,232917,10
601288.SH,S,455533,10
601288.SH,S,669805,10
601288.SH,S,883484,10
601288.SH,S,1085654,10
601288.SH,S,1289430,10
601288.SH,S,1494125,10
601288.SH,S,1700819,10
601288.SH,S,1914534,10
601298.SH,B,1065,20
601298.SH,B,455674,20
601298.SH,B,883225,20
601298.SH,B,1289126,20
601298.SH,B,1700444,20
601298.SH,S,1065,10
601298.SH,S,232900,10
601298.SH,S,455674,10
601298.SH,S,669817,10
601298.SH,S,883225,10
601298.SH,S,1085554,10
601298.SH,S,1289126,10
601298.SH,S,1493780,10
601298.SH,S,1700444,10
601298.SH,S,1914210,10
601333.SH,B,1001,20
601333.SH,B,455300,20
601333.SH,B,883269,20
601333.SH,B,1289212,20
601333.SH,B,1700557,20
601333.SH,S,1001,10
601333.SH,S,233029,10
601333.SH,S,455300,10
601333.SH,S,669574,10
601333.SH,S,883269,10
601333.SH,S,1085603,10
601333.SH,S,1289212,10
601333.SH,S,1493914,10
601333.SH,S,1700557,10
601333.SH,S,1914303,10
601456.SH,B,708,20
601456.SH,B,455228,20
601456.SH,B,883200,20
601456.SH,B,1289211,20
601456.SH,B,1700561,20
601456.SH,S,708,10
601456.SH,S,232871,10
601456.SH,S,455228,10
601456.SH,S,669624,10
601456.SH,S,883200,10
601456.SH,S,1085574,10
601456.SH,S,1289211,10
601456.SH,S,1493930,10
601456.SH,S,1700561,10
601456.SH,S,1914347,10
601555.SH,B,1026,20
601555.SH,B,455226,20
601555.SH,B,883635,20
601555.SH,B,1289079,20
601555.SH,B,1700495,20
601555.SH,S,1026,10
601555.SH,S,233003,10
601555.SH,S,455226,10
601555.SH,S,669603,10
601555.SH,S,883635,10
601555.SH,S,1085790,10
601555.SH,S,1289079,10
601555.SH,S,1494302,10
601555.SH,S,1700495,10
601555.SH,S,1914211,10
601568.SH,B,995,20
601568.SH,B,455523,20
601568.SH,B,883253,20
601568.SH,B,1289141,20
601568.SH,B,1701442,20
601568.SH,S,995,10
601568.SH,S,233914,10
601568.SH,S,455523,10
601568.SH,S,669555,10
601568.SH,S,883253,10
601568.SH,S,1085676,10
601568.SH,S,1289141,10
601568.SH,S,1493866,10
601568.SH,S,1701442,10
601568.SH,S,1914296,10
601577.SH,B,1173,20
601577.SH,B,455580,20
601577.SH,B,883223,20
601577.SH,B,1289900,20
601577.SH,B,1700486,20
601577.SH,S,1173,10
601577.SH,S,232887,10
601577.SH,S,455580,10
601577.SH,S,669481,10
601577.SH,S,883223,10
601577.SH,S,1085780,10
601577.SH,S,1289900,10
601577.SH,S,1493848,10
601577.SH,S,1700486,10
601577.SH,S,1914786,10
601598.SH,B,1092,20
601598.SH,B,455346,20
601598.SH,B,883507,20
601598.SH,B,1289428,20
601598.SH,B,1700774,20
601598.SH,S,1092,10
601598.SH,S,233019,10
601598.SH,S,455346,10
601598.SH,S,669781,10
601598.SH,S,883507,10
601598.SH,S,1085740,10
601598.SH,S,1289428,10
601598.SH,S,1493778,10
601598.SH,S,1700774,10
601598.SH,S,1914556,10
601607.SH,B,697,20
601607.SH,B,455273,20
601607.SH,B,883313,20
601607.SH,B,1289093,20
601607.SH,B,1700560,20
601607.SH,S,697,10
601607.SH,S,232934,10
601607.SH,S,455273,10
601607.SH,S,669501,10
601607.SH,S,883313,10
601607.SH,S,1085617,10
601607.SH,S,1289093,10
601607.SH,S,1493922,10
601607.SH,S,1700560,10
601607.SH,S,1914339,10
601608.SH,B,1086,20
601608.SH,B,456901,20
601608.SH,B,883550,20
601608.SH,B,1290652,20
601608.SH,B,1700467,20
601608.SH,S,1086,10
601608.SH,S,233406,10
601608.SH,S,456901,10
601608.SH,S,669843,10
601608.SH,S,883550,10
601608.SH,S,1085727,10
601608.SH,S,1290652,10
601608.SH,S,1493927,10
601608.SH,S,1700467,10
601608.SH,S,1914565,10
601611.SH,B,1087,20
601611.SH,B,455344,20
601611.SH,B,883296,20
601611.SH,B,1289208,20
601611.SH,B,1700550,20
601611.SH,S,1087,10
601611.SH,S,233018,10
601611.SH,S,455344,10
601611.SH,S,669961,10
601611.SH,S,883296,10
601611.SH,S,1085742,10
601611.SH,S,1289208,10
601611.SH,S,1493885,10
601611.SH,S,1700550,10
601611.SH,S,1914354,10
601628.SH,B,688,20
601628.SH,B,455360,20
601628.SH,B,883323,20
